id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk,lanes_speed,curvature_speed,lanes_curvature,high_speed,high_curvature,few_lanes,no_signs,holiday_risk,speed_category,curvature_category
219809,rural,2,0.59,45,night,clear,False,True,afternoon,False,True,1,0.38,90,26.549999999999997,1.18,0,1,1,1,0,medium,medium
116111,rural,2,0.57,35,night,rainy,True,False,evening,True,False,3,0.57,70,19.95,1.14,0,1,1,0,1,low,medium
297763,highway,3,0.03,70,daylight,foggy,True,False,evening,False,False,1,0.35,210,2.1,0.09,1,0,0,0,0,high,low
172116,rural,1,0.37,25,night,clear,True,True,morning,False,True,1,0.36,25,9.25,0.37,0,0,1,0,0,low,medium
190482,rural,1,0.25,60,daylight,clear,False,True,morning,False,True,1,0.33,60,15.0,0.25,1,0,1,1,0,medium,low
384201,rural,3,0.94,35,night,foggy,False,True,afternoon,True,False,1,0.63,105,32.9,2.82,0,1,0,1,1,low,high
400818,highway,2,0.76,35,night,rainy,False,True,morning,True,True,3,0.69,70,26.6,1.52,0,1,1,1,1,low,high
453568,rural,2,0.38,45,daylight,foggy,False,True,morning,False,False,1,0.18,90,17.1,0.76,0,0,1,1,0,medium,medium
12498,highway,3,0.64,35,daylight,foggy,True,True,afternoon,True,False,0,0.3,105,22.400000000000002,1.92,0,1,0,0,1,low,high
179388,urban,4,0.56,25,daylight,foggy,True,True,morning,False,False,3,0.32,100,14.000000000000002,2.24,0,1,0,0,0,low,medium
426116,highway,2,0.59,35,daylight,rainy,True,False,morning,False,False,1,0.35,70,20.65,1.18,0,1,1,0,0,low,medium
333491,rural,1,0.99,35,daylight,foggy,True,True,evening,False,True,1,0.42,35,34.65,0.99,0,1,1,0,0,low,high
61667,highway,3,0.57,45,dim,foggy,False,False,afternoon,True,False,3,0.42,135,25.65,1.71,0,1,0,1,1,medium,medium
12735,urban,3,0.78,70,daylight,foggy,False,True,afternoon,False,True,2,0.53,210,54.6,2.34,1,1,0,1,0,high,high
340747,highway,1,0.16,45,night,foggy,True,True,evening,False,False,0,0.28,45,7.2,0.16,0,0,1,0,0,medium,low
7395,rural,4,0.65,70,daylight,clear,True,False,morning,False,True,0,0.41,280,45.5,2.6,1,1,0,0,0,high,high
77602,rural,3,0.79,45,daylight,clear,True,False,evening,False,False,1,0.35,135,35.550000000000004,2.37,0,1,0,0,0,medium,high
319914,highway,4,0.81,25,daylight,foggy,False,True,afternoon,False,True,1,0.43,100,20.25,3.24,0,1,0,1,0,low,high
48584,urban,4,0.75,45,night,foggy,True,False,afternoon,False,False,2,0.5,180,33.75,3.0,0,1,0,0,0,medium,high
490091,urban,2,0.01,25,daylight,clear,True,True,morning,False,True,0,0.01,50,0.25,0.02,0,0,1,0,0,low,low
367113,highway,2,0.1,70,daylight,clear,True,True,evening,True,False,0,0.23,140,7.0,0.2,1,0,1,0,1,high,low
66239,urban,3,0.94,60,dim,clear,True,True,morning,False,True,0,0.46,180,56.4,2.82,1,1,0,0,0,medium,high
469196,highway,3,0.03,25,night,clear,True,True,morning,True,True,1,0.22,75,0.75,0.09,0,0,0,0,1,low,low
360236,highway,2,0.74,60,dim,clear,True,True,morning,True,True,0,0.49,120,44.4,1.48,1,1,1,0,1,medium,high
332327,rural,2,0.34,70,dim,clear,False,True,evening,True,False,0,0.38,140,23.8,0.68,1,0,1,1,1,high,medium
171645,rural,3,0.25,45,daylight,foggy,False,False,morning,True,False,2,0.11,135,11.25,0.75,0,0,0,1,1,medium,low
192187,rural,4,0.35,25,dim,rainy,False,True,afternoon,False,False,0,0.22,100,8.75,1.4,0,0,0,1,0,low,medium
413592,rural,2,0.55,70,dim,foggy,False,True,afternoon,False,False,3,0.51,140,38.5,1.1,1,1,1,1,0,high,medium
78462,urban,3,0.06,35,night,rainy,False,False,evening,True,False,1,0.2,105,2.1,0.18,0,0,0,1,1,low,low
512672,rural,4,0.3,25,dim,foggy,False,True,evening,True,False,0,0.13,100,7.5,1.2,0,0,0,1,1,low,low
162056,urban,2,0.58,25,night,foggy,False,True,afternoon,False,True,1,0.48,50,14.499999999999998,1.16,0,1,1,1,0,low,medium
383897,highway,3,0.28,25,night,foggy,True,True,morning,False,True,1,0.42,75,7.000000000000001,0.8400000000000001,0,0,0,0,0,low,low
149173,urban,1,0.63,35,dim,foggy,False,False,evening,True,True,0,0.32,35,22.05,0.63,0,1,1,1,1,low,high
24938,rural,1,0.07,25,dim,foggy,False,True,evening,False,False,1,0.12,25,1.7500000000000002,0.07,0,0,1,1,0,low,low
359481,highway,2,0.52,70,night,clear,True,False,morning,False,True,1,0.65,140,36.4,1.04,1,0,1,0,0,high,medium
462774,urban,4,0.65,60,daylight,clear,True,False,evening,False,False,3,0.53,240,39.0,2.6,1,1,0,0,0,medium,high
50549,urban,4,0.9,70,night,rainy,True,False,afternoon,False,True,4,0.97,280,63.0,3.6,1,1,0,0,0,high,high
412752,highway,3,0.32,35,dim,rainy,True,True,afternoon,False,True,1,0.16,105,11.200000000000001,0.96,0,0,0,0,0,low,medium
230084,urban,4,0.55,45,daylight,clear,True,True,afternoon,True,False,1,0.15,180,24.750000000000004,2.2,0,1,0,0,1,medium,medium
32568,urban,2,0.05,25,night,rainy,True,False,morning,False,True,1,0.34,50,1.25,0.1,0,0,1,0,0,low,low
166741,urban,1,0.94,60,daylight,foggy,True,False,afternoon,False,True,3,0.63,60,56.4,0.94,1,1,1,0,0,medium,high
484867,urban,1,0.14,45,night,clear,True,False,afternoon,False,False,0,0.0,45,6.300000000000001,0.14,0,0,1,0,0,medium,low
462348,rural,4,0.58,45,daylight,clear,True,True,afternoon,False,False,1,0.12,180,26.099999999999998,2.32,0,1,0,0,0,medium,medium
275203,highway,4,0.42,45,night,rainy,False,True,afternoon,False,False,1,0.41,180,18.9,1.68,0,0,0,1,0,medium,medium
372549,urban,3,0.08,60,daylight,rainy,True,False,evening,True,True,1,0.36,180,4.8,0.24,1,0,0,0,1,medium,low
93145,urban,2,0.26,60,dim,foggy,True,False,afternoon,False,False,2,0.33,120,15.600000000000001,0.52,1,0,1,0,0,medium,low
324049,rural,3,0.89,35,dim,clear,True,True,evening,True,True,2,0.2,105,31.150000000000002,2.67,0,1,0,0,1,low,high
359377,urban,3,0.59,25,night,foggy,False,False,morning,True,False,0,0.45,75,14.75,1.77,0,1,0,1,1,low,medium
298117,urban,4,0.06,70,night,foggy,False,False,morning,True,True,2,0.44,280,4.2,0.24,1,0,0,1,1,high,low
438807,urban,3,0.19,35,daylight,foggy,True,False,evening,False,True,0,0.13,105,6.65,0.5700000000000001,0,0,0,0,0,low,low
32617,urban,1,0.24,45,dim,rainy,True,False,afternoon,True,False,1,0.13,45,10.799999999999999,0.24,0,0,1,0,1,medium,low
104112,rural,3,0.75,70,daylight,foggy,False,True,morning,False,False,0,0.51,210,52.5,2.25,1,1,0,1,0,high,high
147536,rural,2,0.68,60,night,rainy,False,True,afternoon,False,False,2,0.69,120,40.800000000000004,1.36,1,1,1,1,0,medium,high
55079,highway,2,0.82,70,night,clear,True,True,afternoon,False,True,2,0.69,140,57.4,1.64,1,1,1,0,0,high,high
218986,rural,1,0.85,70,daylight,clear,False,False,evening,True,False,1,0.51,70,59.5,0.85,1,1,1,1,1,high,high
394925,rural,3,0.59,45,daylight,clear,False,False,evening,True,True,0,0.12,135,26.549999999999997,1.77,0,1,0,1,1,medium,medium
204295,rural,3,0.33,70,night,foggy,False,False,evening,False,False,1,0.56,210,23.1,0.99,1,0,0,1,0,high,medium
36765,highway,2,0.75,25,daylight,rainy,True,False,evening,True,False,0,0.42,50,18.75,1.5,0,1,1,0,1,low,high
163847,rural,4,0.41,35,night,rainy,False,True,morning,False,False,2,0.43,140,14.35,1.64,0,0,0,1,0,low,medium
512342,rural,1,0.72,70,dim,foggy,True,True,afternoon,False,True,1,0.46,70,50.4,0.72,1,1,1,0,0,high,high
205713,rural,1,0.76,25,night,foggy,False,False,morning,True,False,1,0.5,25,19.0,0.76,0,1,1,1,1,low,high
418782,highway,2,0.58,35,dim,rainy,True,True,afternoon,False,False,1,0.32,70,20.299999999999997,1.16,0,1,1,0,0,low,medium
302713,rural,4,0.07,60,dim,foggy,True,False,evening,False,True,2,0.34,240,4.2,0.28,1,0,0,0,0,medium,low
463333,rural,3,0.86,45,night,foggy,True,True,afternoon,True,True,2,0.52,135,38.7,2.58,0,1,0,0,1,medium,high
81450,rural,4,0.59,35,dim,foggy,False,True,afternoon,False,True,1,0.23,140,20.65,2.36,0,1,0,1,0,low,medium
510960,rural,3,0.54,35,daylight,rainy,True,True,evening,False,False,0,0.22,105,18.900000000000002,1.62,0,1,0,0,0,low,medium
268628,urban,3,0.18,25,night,foggy,True,False,morning,False,False,1,0.34,75,4.5,0.54,0,0,0,0,0,low,low
173967,rural,2,0.68,35,daylight,clear,True,False,evening,True,True,2,0.13,70,23.8,1.36,0,1,1,0,1,low,high
130433,highway,2,0.23,35,daylight,foggy,False,False,morning,False,False,0,0.14,70,8.05,0.46,0,0,1,1,0,low,low
466079,rural,4,0.19,60,night,clear,True,False,morning,False,True,0,0.4,240,11.4,0.76,1,0,0,0,0,medium,low
251620,rural,1,0.91,25,daylight,rainy,True,True,evening,True,False,0,0.28,25,22.75,0.91,0,1,1,0,1,low,high
283949,urban,4,0.46,45,daylight,clear,False,False,afternoon,True,False,1,0.12,180,20.7,1.84,0,0,0,1,1,medium,medium
305389,highway,2,0.19,70,night,clear,False,False,evening,True,True,2,0.49,140,13.3,0.38,1,0,1,1,1,high,low
145043,urban,3,0.95,35,night,clear,False,False,afternoon,True,True,0,0.42,105,33.25,2.8499999999999996,0,1,0,1,1,low,high
273625,highway,1,0.74,25,dim,clear,False,False,afternoon,True,True,1,0.32,25,18.5,0.74,0,1,1,1,1,low,high
410122,urban,2,0.53,70,dim,foggy,False,True,evening,False,False,2,0.39,140,37.1,1.06,1,1,1,1,0,high,medium
176255,rural,1,0.71,60,daylight,rainy,True,False,morning,True,False,2,0.45,60,42.599999999999994,0.71,1,1,1,0,1,medium,high
238926,urban,2,0.8,70,night,foggy,False,True,afternoon,True,True,2,0.73,140,56.0,1.6,1,1,1,1,1,high,high
513588,urban,3,0.92,35,daylight,foggy,True,True,evening,True,True,0,0.36,105,32.2,2.7600000000000002,0,1,0,0,1,low,high
108133,highway,4,0.56,25,night,clear,True,False,morning,True,True,2,0.38,100,14.000000000000002,2.24,0,1,0,0,1,low,medium
234014,rural,4,0.75,70,dim,foggy,False,False,afternoon,False,True,2,0.58,280,52.5,3.0,1,1,0,1,0,high,high
292122,highway,2,0.48,70,night,clear,False,True,afternoon,False,True,1,0.48,140,33.6,0.96,1,0,1,1,0,high,medium
107931,highway,4,0.24,45,dim,foggy,False,True,morning,True,True,0,0.21,180,10.799999999999999,0.96,0,0,0,1,1,medium,low
5928,urban,4,0.58,45,daylight,clear,False,False,evening,False,False,1,0.16,180,26.099999999999998,2.32,0,1,0,1,0,medium,medium
134609,highway,4,0.84,60,dim,foggy,True,False,afternoon,True,False,2,0.55,240,50.4,3.36,1,1,0,0,1,medium,high
395998,highway,3,0.95,35,night,rainy,True,True,evening,True,True,0,0.48,105,33.25,2.8499999999999996,0,1,0,0,1,low,high
415473,rural,3,0.82,25,daylight,foggy,True,True,morning,False,False,1,0.34,75,20.5,2.46,0,1,0,0,0,low,high
508826,urban,3,0.49,60,dim,foggy,False,False,evening,False,True,1,0.43,180,29.4,1.47,1,0,0,1,0,medium,medium
260092,urban,2,0.2,70,daylight,rainy,True,True,afternoon,False,False,1,0.35,140,14.0,0.4,1,0,1,0,0,high,low
249189,highway,4,0.21,35,dim,rainy,True,False,afternoon,False,False,0,0.19,140,7.35,0.84,0,0,0,0,0,low,low
105303,rural,4,0.69,60,daylight,clear,True,False,evening,False,False,3,0.51,240,41.4,2.76,1,1,0,0,0,medium,high
160241,rural,4,0.67,45,dim,rainy,True,False,morning,True,True,1,0.29,180,30.150000000000002,2.68,0,1,0,0,1,medium,high
462976,urban,1,0.6,45,night,clear,False,False,morning,True,False,1,0.39,45,27.0,0.6,0,1,1,1,1,medium,medium
136632,rural,1,0.76,25,night,rainy,False,False,morning,True,False,1,0.6,25,19.0,0.76,0,1,1,1,1,low,high
242100,urban,4,0.78,70,dim,foggy,False,True,morning,False,True,2,0.52,280,54.6,3.12,1,1,0,1,0,high,high
58751,rural,1,0.36,25,dim,clear,True,False,afternoon,False,True,2,0.08,25,9.0,0.36,0,0,1,0,0,low,medium
142638,urban,1,0.33,35,night,clear,False,False,morning,False,False,0,0.34,35,11.55,0.33,0,0,1,1,0,low,medium
515790,highway,1,0.73,45,night,rainy,False,False,morning,False,True,3,0.58,45,32.85,0.73,0,1,1,1,0,medium,high
160727,urban,2,0.73,70,dim,rainy,False,False,afternoon,True,True,3,0.65,140,51.1,1.46,1,1,1,1,1,high,high
20359,highway,2,0.76,35,night,foggy,True,True,evening,True,False,1,0.54,70,26.6,1.52,0,1,1,0,1,low,high
252960,rural,1,0.11,25,daylight,rainy,False,True,evening,True,True,2,0.13,25,2.75,0.11,0,0,1,1,1,low,low
226565,urban,4,0.49,70,dim,rainy,True,False,afternoon,False,False,0,0.38,280,34.3,1.96,1,0,0,0,0,high,medium
113033,urban,1,0.41,60,dim,foggy,False,False,evening,False,False,1,0.2,60,24.599999999999998,0.41,1,0,1,1,0,medium,medium
460863,rural,2,0.79,25,night,clear,True,True,afternoon,False,True,2,0.42,50,19.75,1.58,0,1,1,0,0,low,high
248265,urban,1,0.17,25,night,foggy,True,False,evening,False,True,0,0.36,25,4.25,0.17,0,0,1,0,0,low,low
502929,highway,3,0.18,25,night,clear,True,False,morning,True,True,1,0.34,75,4.5,0.54,0,0,0,0,1,low,low
315641,rural,3,0.03,35,night,clear,True,True,evening,True,True,1,0.27,105,1.05,0.09,0,0,0,0,1,low,low
93797,highway,1,0.86,45,daylight,foggy,True,True,morning,True,True,0,0.4,45,38.7,0.86,0,1,1,0,1,medium,high
61815,highway,4,0.76,60,dim,clear,False,False,evening,True,False,1,0.48,240,45.6,3.04,1,1,0,1,1,medium,high
81218,highway,2,0.03,45,night,clear,False,False,afternoon,True,True,1,0.29,90,1.3499999999999999,0.06,0,0,1,1,1,medium,low
377809,urban,1,0.63,45,night,foggy,True,True,afternoon,False,False,1,0.45,45,28.35,0.63,0,1,1,0,0,medium,high
26901,rural,1,0.55,25,night,foggy,False,True,evening,False,False,0,0.46,25,13.750000000000002,0.55,0,1,1,1,0,low,medium
310271,urban,2,0.74,70,dim,clear,False,True,evening,False,True,2,0.36,140,51.8,1.48,1,1,1,1,0,high,high
394332,highway,1,0.71,45,dim,rainy,True,True,afternoon,False,True,0,0.29,45,31.95,0.71,0,1,1,0,0,medium,high
392935,urban,3,0.16,70,dim,clear,False,False,evening,False,False,2,0.29,210,11.200000000000001,0.48,1,0,0,1,0,high,low
153566,highway,1,0.12,45,night,rainy,False,False,morning,False,False,0,0.31,45,5.3999999999999995,0.12,0,0,1,1,0,medium,low
362947,highway,3,0.39,60,night,clear,False,True,evening,True,True,0,0.59,180,23.400000000000002,1.17,1,0,0,1,1,medium,medium
454735,rural,2,0.07,35,night,rainy,False,False,evening,True,True,1,0.38,70,2.45,0.14,0,0,1,1,1,low,low
401512,rural,3,0.69,35,dim,rainy,True,True,evening,True,False,0,0.31,105,24.15,2.07,0,1,0,0,1,low,high
46445,urban,4,0.73,45,daylight,foggy,True,False,afternoon,True,True,1,0.36,180,32.85,2.92,0,1,0,0,1,medium,high
463577,urban,2,0.82,45,daylight,clear,False,True,afternoon,True,True,2,0.35,90,36.9,1.64,0,1,1,1,1,medium,high
288335,highway,1,0.81,45,dim,foggy,False,False,afternoon,True,True,1,0.34,45,36.45,0.81,0,1,1,1,1,medium,high
417921,highway,1,0.53,70,dim,clear,True,False,morning,True,True,1,0.35,70,37.1,0.53,1,1,1,0,1,high,medium
200528,rural,4,0.63,25,dim,foggy,False,True,evening,False,True,2,0.32,100,15.75,2.52,0,1,0,1,0,low,high
85786,rural,1,0.22,45,dim,clear,True,True,afternoon,True,False,1,0.22,45,9.9,0.22,0,0,1,0,1,medium,low
392760,rural,2,0.52,45,daylight,rainy,True,False,afternoon,True,False,3,0.44,90,23.400000000000002,1.04,0,0,1,0,1,medium,medium
115696,highway,3,0.83,45,night,foggy,False,False,evening,True,True,1,0.53,135,37.35,2.4899999999999998,0,1,0,1,1,medium,high
516494,rural,2,0.94,60,dim,rainy,True,True,morning,True,True,0,0.53,120,56.4,1.88,1,1,1,0,1,medium,high
208562,rural,4,0.19,35,dim,foggy,True,False,afternoon,False,False,0,0.18,140,6.65,0.76,0,0,0,0,0,low,low
211032,rural,2,0.82,35,dim,rainy,False,False,evening,False,False,2,0.38,70,28.7,1.64,0,1,1,1,0,low,high
393244,urban,2,0.14,25,daylight,rainy,False,True,afternoon,True,True,1,0.06,50,3.5000000000000004,0.28,0,0,1,1,1,low,low
389930,urban,4,0.03,25,night,clear,False,False,afternoon,True,False,0,0.22,100,0.75,0.12,0,0,0,1,1,low,low
112501,urban,4,0.59,35,dim,foggy,True,True,afternoon,False,False,1,0.17,140,20.65,2.36,0,1,0,0,0,low,medium
312464,rural,2,0.89,35,daylight,clear,True,True,morning,True,False,1,0.23,70,31.150000000000002,1.78,0,1,1,0,1,low,high
503070,highway,4,0.72,25,dim,clear,False,False,evening,True,True,1,0.22,100,18.0,2.88,0,1,0,1,1,low,high
459026,urban,3,0.62,45,dim,clear,False,False,evening,True,False,1,0.19,135,27.9,1.8599999999999999,0,1,0,1,1,medium,high
385196,rural,4,0.91,35,daylight,clear,True,True,evening,True,True,0,0.23,140,31.85,3.64,0,1,0,0,1,low,high
344732,rural,2,0.66,35,dim,clear,False,True,evening,True,False,0,0.22,70,23.1,1.32,0,1,1,1,1,low,high
19409,urban,3,0.38,35,dim,rainy,False,False,afternoon,False,False,1,0.23,105,13.3,1.1400000000000001,0,0,0,1,0,low,medium
285021,rural,2,0.65,70,daylight,clear,False,False,afternoon,True,False,1,0.31,140,45.5,1.3,1,1,1,1,1,high,high
340678,highway,1,0.15,25,night,foggy,False,False,afternoon,True,False,0,0.43,25,3.75,0.15,0,0,1,1,1,low,low
486231,urban,3,0.73,60,daylight,foggy,True,False,morning,False,False,3,0.68,180,43.8,2.19,1,1,0,0,0,medium,high
407452,highway,4,0.57,70,dim,foggy,False,True,morning,False,False,0,0.46,280,39.9,2.28,1,1,0,1,0,high,medium
177528,urban,3,0.36,45,dim,rainy,False,True,evening,True,True,1,0.26,135,16.2,1.08,0,0,0,1,1,medium,medium
11768,rural,4,0.97,60,daylight,foggy,False,True,morning,True,False,0,0.49,240,58.199999999999996,3.88,1,1,0,1,1,medium,high
483412,rural,4,0.03,45,dim,clear,True,False,morning,False,True,1,0.09,180,1.3499999999999999,0.12,0,0,0,0,0,medium,low
479234,urban,2,0.91,45,night,clear,True,False,afternoon,True,True,0,0.5,90,40.95,1.82,0,1,1,0,1,medium,high
437525,urban,3,0.52,25,night,clear,True,True,evening,False,True,0,0.28,75,13.0,1.56,0,0,0,0,0,low,medium
196922,rural,3,0.32,25,dim,clear,True,True,afternoon,True,False,1,0.11,75,8.0,0.96,0,0,0,0,1,low,medium
294776,highway,4,0.83,60,dim,rainy,True,True,morning,True,False,1,0.5,240,49.8,3.32,1,1,0,0,1,medium,high
291481,rural,1,0.14,45,night,rainy,False,False,evening,False,True,1,0.3,45,6.300000000000001,0.14,0,0,1,1,0,medium,low
143351,highway,1,0.65,25,dim,foggy,False,False,evening,True,False,2,0.2,25,16.25,0.65,0,1,1,1,1,low,high
102901,highway,1,0.39,70,dim,rainy,False,True,afternoon,True,True,0,0.47,70,27.3,0.39,1,0,1,1,1,high,medium
247832,urban,2,0.82,25,daylight,foggy,False,False,morning,True,True,1,0.32,50,20.5,1.64,0,1,1,1,1,low,high
325687,urban,2,0.37,25,dim,foggy,True,False,evening,True,True,1,0.22,50,9.25,0.74,0,0,1,0,1,low,medium
290083,highway,3,0.7,60,night,foggy,False,False,morning,False,True,3,0.78,180,42.0,2.0999999999999996,1,1,0,1,0,medium,high
16626,urban,3,0.73,70,daylight,foggy,True,False,afternoon,False,True,1,0.49,210,51.1,2.19,1,1,0,0,0,high,high
315354,rural,1,0.88,70,daylight,clear,True,True,morning,False,True,3,0.64,70,61.6,0.88,1,1,1,0,0,high,high
320027,rural,1,0.37,35,daylight,foggy,True,False,afternoon,True,False,2,0.31,35,12.95,0.37,0,0,1,0,1,low,medium
418270,rural,3,0.36,35,daylight,foggy,True,True,afternoon,True,False,1,0.11,105,12.6,1.08,0,0,0,0,1,low,medium
146705,rural,4,0.16,45,night,foggy,False,True,morning,True,True,0,0.4,180,7.2,0.64,0,0,0,1,1,medium,low
246177,highway,1,0.12,35,night,clear,False,True,evening,False,False,0,0.36,35,4.2,0.12,0,0,1,1,0,low,low
466963,urban,4,0.89,25,daylight,clear,True,True,evening,True,True,1,0.34,100,22.25,3.56,0,1,0,0,1,low,high
455197,highway,1,0.38,35,daylight,clear,True,False,afternoon,False,True,1,0.09,35,13.3,0.38,0,0,1,0,0,low,medium
233848,rural,1,0.66,70,night,clear,False,True,morning,False,True,1,0.61,70,46.2,0.66,1,1,1,1,0,high,high
473232,urban,4,0.46,45,daylight,clear,False,False,morning,False,True,1,0.11,180,20.7,1.84,0,0,0,1,0,medium,medium
460617,urban,2,0.61,70,dim,clear,False,False,evening,False,True,2,0.39,140,42.699999999999996,1.22,1,1,1,1,0,high,high
303743,urban,1,0.21,70,daylight,foggy,False,False,afternoon,True,False,0,0.29,70,14.7,0.21,1,0,1,1,1,high,low
376971,urban,1,0.76,35,daylight,rainy,True,False,evening,True,False,3,0.44,35,26.6,0.76,0,1,1,0,1,low,high
194879,highway,4,0.34,70,dim,clear,True,True,morning,False,True,1,0.35,280,23.8,1.36,1,0,0,0,0,high,medium
448740,urban,1,0.59,60,dim,rainy,True,False,afternoon,False,False,1,0.41,60,35.4,0.59,1,1,1,0,0,medium,medium
353083,rural,4,0.48,35,daylight,foggy,True,False,morning,False,False,1,0.25,140,16.8,1.92,0,0,0,0,0,low,medium
178291,rural,4,0.53,60,night,clear,False,False,afternoon,False,True,1,0.47,240,31.8,2.12,1,1,0,1,0,medium,medium
469073,urban,3,0.98,35,dim,clear,True,True,afternoon,True,True,0,0.26,105,34.3,2.94,0,1,0,0,1,low,high
149891,highway,4,0.82,45,night,foggy,False,False,evening,False,False,0,0.46,180,36.9,3.28,0,1,0,1,0,medium,high
397765,rural,3,0.31,35,daylight,foggy,False,False,evening,False,False,1,0.17,105,10.85,0.9299999999999999,0,0,0,1,0,low,medium
52923,rural,1,0.34,35,dim,clear,False,True,evening,True,True,1,0.06,35,11.9,0.34,0,0,1,1,1,low,medium
177035,highway,4,0.67,25,dim,foggy,True,False,evening,False,True,2,0.34,100,16.75,2.68,0,1,0,0,0,low,high
203447,urban,3,0.7,25,dim,rainy,True,True,afternoon,False,True,1,0.38,75,17.5,2.0999999999999996,0,1,0,0,0,low,high
305267,rural,3,0.14,35,dim,rainy,True,False,afternoon,True,True,1,0.09,105,4.9,0.42000000000000004,0,0,0,0,1,low,low
415751,rural,2,0.77,35,dim,rainy,False,True,afternoon,True,True,3,0.51,70,26.95,1.54,0,1,1,1,1,low,high
271897,rural,1,0.27,35,dim,rainy,True,False,afternoon,False,True,2,0.13,35,9.450000000000001,0.27,0,0,1,0,0,low,low
362872,rural,3,0.7,25,daylight,rainy,False,False,morning,True,False,3,0.42,75,17.5,2.0999999999999996,0,1,0,1,1,low,high
336640,urban,2,0.58,60,dim,clear,False,False,evening,False,False,0,0.26,120,34.8,1.16,1,1,1,1,0,medium,medium
266467,rural,4,0.67,70,daylight,clear,True,False,afternoon,True,False,2,0.43,280,46.900000000000006,2.68,1,1,0,0,1,high,high
128477,urban,4,0.71,45,daylight,foggy,False,False,morning,True,False,0,0.32,180,31.95,2.84,0,1,0,1,1,medium,high
91689,highway,4,0.63,60,dim,rainy,False,True,evening,False,True,2,0.53,240,37.8,2.52,1,1,0,1,0,medium,high
407053,highway,2,0.35,70,night,rainy,False,True,morning,True,True,0,0.48,140,24.5,0.7,1,0,1,1,1,high,medium
462508,highway,2,0.12,25,daylight,clear,True,False,afternoon,False,False,1,0.06,50,3.0,0.24,0,0,1,0,0,low,low
